OU_ID,FACILITY_NAME,TYPE,ADDRESS_1,ADDRESS_2,ADDRESS_3,PCODE,STATE,TELEPHONE,FAX,SUPERIOR_ORG_ID,SUPERIOR_ORG_NAME,LATITUDE,LONGITUDE
337682,MARYBOROUGH POST SHOP,RP,CIVIC SQUARE,69A CLARENDON STREET,MARYBOROUGH VIC,3465,VIC,03 5459 2991,03 5459 2992,355238,WEST AREA MANAGER & STAFF,,
337834,MELBOURNE UNIVERSITY POST SHOP,RP,MELBOURNE UNIVERSITY,133 MASSON ROAD,PARKVILLE VIC,3052,VIC,03 9203 3290,03 9203 3292,355232,CENTRAL AREA MANAGER & STAFF,,
337850,MELTON POST SHOP,RP,,340 HIGH STREET,MELTON VIC,3337,VIC,03 9746 4431,03 9746 4434,355238,WEST AREA MANAGER & STAFF,,
337877,MENTONE POST SHOP,RP,,45 FLORENCE STREET,MENTONE VIC,3194,VIC,03 8543 2000,03 8543 2003,355236,SOUTH EAST AREA MANAGER & STAF,,
338511,MITCHAM POST SHOP,RP,,528 WHITEHORSE ROAD,MITCHAM VIC,3132,VIC,03 9298 3980,03 9298 3983,355234,NORTH AREA MANAGER & STAFF,,
338597,MOE POST SHOP,RP,,24-30 KIRK STREET,MOE VIC,3825,VIC,03 5135 8123,03 5135 8125,355236,SOUTH EAST AREA MANAGER & STAF,,
338888,MOONEE PONDS POST SHOP,RP,,109 PUCKLE STREET,MOONEE PONDS VIC,3039,VIC,03 9299 1510,03 9299 1515,355238,WEST AREA MANAGER & STAFF,,
339055,MOOROOLBARK POST SHOP,RP,,65 BRICE AVENUE,MOOROOLBARK VIC,3138,VIC,03 9294 5903,03 9294 5906,355234,NORTH AREA MANAGER & STAFF,,
339231,MORNINGTON POST SHOP,RP,,112 MAIN STREET,MORNINGTON VIC,3931,VIC,03 5970 3181,03 5970 3182,355236,SOUTH EAST AREA MANAGER & STAF,,
339266,MORWELL POST SHOP,RP,,209 PRINCES HIGHWAY,MORWELL VIC,3840,VIC,03 5128 5531,03 5128 5532,355236,SOUTH EAST AREA MANAGER & STAF,,
339434,MOUNT ELIZA POST SHOP,RP,,65 MOUNT ELIZA WAY,MOUNT ELIZA VIC,3930,VIC,03 5970 3191,03 5970 3192,355236,SOUTH EAST AREA MANAGER & STAF,,
339549,MOUNT WAVERLEY POST SHOP,RP,,20 HAMILTON PLACE,MOUNT WAVERLEY VIC,3149,VIC,03 9298 3959,03 9298 3967,355236,SOUTH EAST AREA MANAGER & STAF,,
339629,WAVERLEY GARDENS POST SHOP,RP,WAVERLEY GARDENS SHOPPING CENTRE,SHOP 7  271 POLICE ROAD,MULGRAVE VIC,3170,VIC,03 9920 8076,03 9920 8078,355236,SOUTH EAST AREA MANAGER & STAF,,
339637,BRANDON PARK POST SHOP,RP,SHOP 52  BRANDON PARK SHOPPING CENTRE,608 FERNTREE GULLY ROAD,WHEELERS HILL VIC,3150,VIC,03 9295 1624,03 9295 1629,355236,SOUTH EAST AREA MANAGER & STAF,,
340400,NIDDRIE POST SHOP,RP,,469-471 KEILOR ROAD,NIDDRIE VIC,3042,VIC,03 9299 1550,03 9299 1555,355238,WEST AREA MANAGER & STAFF,,
340451,NOBLE PARK POST SHOP,RP,,31 DOUGLAS STREET,NOBLE PARK VIC,3174,VIC,03 9253 3716,03 9253 3719,355236,SOUTH EAST AREA MANAGER & STAF,,
340638,BRIGHTON NORTH POST SHOP,RP,,374 BAY STREET,BRIGHTON VIC,3186,VIC,03 9253 3730,03 9253 3750,355232,CENTRAL AREA MANAGER & STAFF,,
340646,NORTHCOTE POST SHOP,RP,SHOP 18X NORTHCOTE PLAZA SHOPPING CENTR,25 SEPARATION STREET,NORTHCOTE VIC,3070,VIC,03 9299 3107,03 9299 3108,355234,NORTH AREA MANAGER & STAFF,,
340742,NORTH MELBOURNE POST SHOP,RP,,70 ERROL STREET,NORTH MELBOURNE VIC,3051,VIC,03 9297 3374,03 9297 3377,355232,CENTRAL AREA MANAGER & STAFF,,
340769,NORTHLAND CENTRE POST SHOP,RP,SHOP W44  NORTHLAND SHOPPING CENTRE,2 MURRAY ROAD,PRESTON VIC,3072,VIC,03 9471 5846,03 9471 5848,355234,NORTH AREA MANAGER & STAFF,,
340910,NUMURKAH POST SHOP,RP,,53-55 MELVILLE STREET,NUMURKAH VIC,3636,VIC,03 5862 1325,03 5862 3340,355234,NORTH AREA MANAGER & STAFF,,
341032,OAKLEIGH POST SHOP,RP,SHOP 35-37  OAKLEIGH CENTRAL SHOP CENTRE,PORTMAN STREET,OAKLEIGH VIC,3166,VIC,03 9203 5917,03 9203 5918,355232,CENTRAL AREA MANAGER & STAFF,,
341091,OCEAN GROVE POST SHOP,RP,,83 THE TERRACE,OCEAN GROVE VIC,3226,VIC,03 5256 2826,03 5255 2429,355238,WEST AREA MANAGER & STAFF,,
341163,ORBOST *CLOSED*,RP,,84 NICHOLSON STREET,ORBOST VIC,3888,VIC,03 5154 1006,03 5154 1616,355236,SOUTH EAST AREA MANAGER & STAF,,
341278,PAKENHAM POST SHOP,RP,,117 MAIN STREET,PAKENHAM VIC,3810,VIC,03 5945 6910,03 5945 6912,355236,SOUTH EAST AREA MANAGER & STAF,,
341956,PORTLAND POST SHOP,RP,,108 PERCY STREET,PORTLAND VIC,3305,VIC,03 5522 4201,03 5522 4203,355238,WEST AREA MANAGER & STAFF,,
341999,PORT MELBOURNE POST SHOP,RP,,204 BAY STREET,PORT MELBOURNE VIC,3207,VIC,03 9299 8531,03 9299 8530,355232,CENTRAL AREA MANAGER & STAFF,,
342086,PRAHRAN POST SHOP,RP,,233 CHAPEL STREET,PRAHRAN VIC,3181,VIC,03 9298 3815,03 9298 3816,355232,CENTRAL AREA MANAGER & STAFF,,
342123,PRESTON POST SHOP,RP,,350A HIGH STREET,PRESTON VIC,3072,VIC,03 9471 5850,03 9471 5853,355234,NORTH AREA MANAGER & STAFF,,
342588,RESERVOIR POST SHOP,RP,,291A SPRING STREET,RESERVOIR VIC,3073,VIC,03 9201 1373,03 9201 1374,355234,NORTH AREA MANAGER & STAFF,,
342676,RICHMOND POST SHOP,RP,,1/335 BRIDGE ROAD,RICHMOND VIC,3121,VIC,03 9201 1328,03 9201 1329,355232,CENTRAL AREA MANAGER & STAFF,,
342748,RICHMOND SOUTH POST SHOP,RP,,333 LENNOX STREET,RICHMOND VIC,3121,VIC,03 9201 1370,03 9201 1371,355232,CENTRAL AREA MANAGER & STAFF,,
342780,RINGWOOD POST SHOP,RP,EASTLAND SHOPPING CENTRE,SHOP L46 171-175 MAROONDAH HIGHWAY,RINGWOOD VIC,3134,VIC,03 9298 3954,03 9298 3957,355234,NORTH AREA MANAGER & STAFF,,
343046,ROSEBUD PLAZA POST SHOP,RP,SHOP 43 PORT PHILLIP PLAZA,37 MCCOMBE STREET,ROSEBUD VIC,3939,VIC,03 5950 3490,03 5950 3492,355236,SOUTH EAST AREA MANAGER & STAF,,
343214,MELBOURNE BOURKE STREET,RP,SHOP W11,111 BOURKE STREET,MELBOURNE VIC,3000,VIC,03 9203 3210,03 9203 3212,355232,CENTRAL AREA MANAGER & STAFF,,
343265,RYE POST SHOP,RP,,2307 POINT NEPEAN ROAD,RYE VIC,3941,VIC,03 5950 3460,03 5950 3461,355236,SOUTH EAST AREA MANAGER & STAF,,
343310,ST ALBANS POST SHOP,RP,,1 VICTORIA SQUARE,ST ALBANS VIC,3021,VIC,03 9953 8083,03 9953 8085,355238,WEST AREA MANAGER & STAFF,,
343505,ST KILDA SOUTH POST SHOP,RP,,2-3 SHAKESPEARE GROVE,ST KILDA VIC,3182,VIC,03 9295 1620,03 9295 1623,355232,CENTRAL AREA MANAGER & STAFF,,
343513,SALE POST SHOP,RP,,70 DESAILLY STREET,SALE VIC,3850,VIC,03 5142 4743,03 5142 4744,355236,SOUTH EAST AREA MANAGER & STAF,,
343863,SEYMOUR POST SHOP,RP,,82 STATION STREET,SEYMOUR VIC,3660,VIC,03 5735 5860,03 5735 5862,355234,NORTH AREA MANAGER & STAFF,,
343935,SHEPPARTON POST SHOP,RP,,280-282 WYNDHAM STREET,SHEPPARTON VIC,3630,VIC,03 5833 4591,03 5833 4592,355234,NORTH AREA MANAGER & STAFF,,
344225,SORRENTO POST SHOP,RP,,10 OCEAN BEACH ROAD,SORRENTO VIC,3943,VIC,03 5984 2200,03 5984 1216,355236,SOUTH EAST AREA MANAGER & STAF,,
344233,SOUTH MELBOURNE POST SHOP,RP,,215-217 PARK STREET,SOUTH MELBOURNE VIC,3205,VIC,03 9299 8012,03 9299 8014,355232,CENTRAL AREA MANAGER & STAFF,,
344241,SOUTHLAND CENTRE POST SHOP,RP,SHOP 2080  SOUTHLAND CENTRE,1239 NEPEAN HIGHWAY,CHELTENHAM VIC,3192,VIC,03 8543 4990,03 8543 4995,355236,SOUTH EAST AREA MANAGER & STAF,,
344276,SOUTH YARRA POST SHOP,RP,,100 TOORAK ROAD,SOUTH YARRA VIC,3141,VIC,03 9204 8112,03 9204 8110,355232,CENTRAL AREA MANAGER & STAFF,,
344356,SPRINGVALE POST SHOP,RP,,327 SPRINGVALE ROAD,SPRINGVALE VIC,3171,VIC,03 9253 3720,03 9253 3722,355236,SOUTH EAST AREA MANAGER & STAF,,
344460,STAWELL POST SHOP,RP,,87-89 MAIN STREET,STAWELL VIC,3380,VIC,03 5361 3381,03 5361 3382,355238,WEST AREA MANAGER & STAFF,,
344751,SUNBURY POST SHOP,RP,,44 EVANS STREET,SUNBURY VIC,3429,VIC,03 9746 5710,03 9746 5712,355238,WEST AREA MANAGER & STAFF,,
344786,SUNSHINE POST SHOP,RP,SHOP 28-29 SUNSHINE MARKET PLACE SHOP CT,80 HARVESTER ROAD,SUNSHINE VIC,3020,VIC,03 8342 1727,03 8342 1729,355238,WEST AREA MANAGER & STAFF,,
344890,SWAN HILL POST SHOP,RP,,172 CAMPBELL STREET,SWAN HILL VIC,3585,VIC,03 5036 5550,03 5036 5553,355234,NORTH AREA MANAGER & STAFF,,
345498,THOMASTOWN POST SHOP,RP,,211 HIGH STREET,THOMASTOWN VIC,3074,VIC,03 9471 5802,03 9471 5820,355234,NORTH AREA MANAGER & STAFF,,
345842,TOORAK POST SHOP,RP,,464 TOORAK ROAD,TOORAK VIC,3142,VIC,03 9201 8101,03 9201 8100,355232,CENTRAL AREA MANAGER & STAFF,,
345906,TORQUAY POST SHOP,RP,,23 PEARL STREET,TORQUAY VIC,3228,VIC,03 5261 6497,03 5261 4191,355238,WEST AREA MANAGER & STAFF,,
345965,TRARALGON POST SHOP***,RP,,161-169 FRANKLIN STREET,TRARALGON VIC,3844,VIC,03 5176 3740,03 5176 3742,324737,CLOSED PO AND POA - VIC,,
346036,GLADSTONE PARK POST SHOP,RP,SHOP 148  GLADSTONE PARK SHOPPING CENTRE,8-34 GLADSTONE PARK DRIVE,GLADSTONE PARK  VIC,3043,VIC,03 9953 8081,03 9953 8082,355238,WEST AREA MANAGER & STAFF,,
346626,WANGARATTA POST SHOP,RP,,21 MURPHY STREET,WANGARATTA VIC,3677,VIC,03 5723 4151,03 5723 4155,355234,NORTH AREA MANAGER & STAFF,,
346757,WARRAGUL POST SHOP,RP,,68 SMITH STREET,WARRAGUL VIC,3820,VIC,03 5624 6430,03 5624 6433,355236,SOUTH EAST AREA MANAGER & STAF,,
346853,WARRNAMBOOL POST SHOP,RP,,169 KOROIT STREET,WARRNAMBOOL VIC,3280,VIC,03 5559 5955,03 5559 5954,355238,WEST AREA MANAGER & STAFF,,
347047,WENDOUREE POST SHOP,RP,,1201 HOWITT STREET,WENDOUREE VIC,3355,VIC,03 5320 7815,03 5320 7816,355238,WEST AREA MANAGER & STAFF,,
347100,WERRIBEE POST SHOP,RP,,175 WATTON STREET,WERRIBEE VIC,3030,VIC,03 9731 5924,03 9731 5925,355238,WEST AREA MANAGER & STAFF,,
347477,WILLIAMSTOWN POST SHOP,RP,,70 DOUGLAS PARADE,WILLIAMSTOWN VIC,3016,VIC,03 9932 2706,03 9932 2708,355238,WEST AREA MANAGER & STAFF,,
347637,WODONGA POST SHOP,RP,,196-198 HIGH STREET,WODONGA VIC,3690,VIC,02 6022 8970,02 6022 8976,355234,NORTH AREA MANAGER & STAFF,,
347696,WONTHAGGI POST SHOP,RP,,3 BILLSON STREET,WONTHAGGI VIC,3995,VIC,03 5671 8034,03 5671 8033,355236,SOUTH EAST AREA MANAGER & STAF,,
348138,YARRAM,RP,,216 COMMERCIAL ROAD,YARRAM VIC,3971,VIC,03 5182 5109,03 5182 6261,355236,SOUTH EAST AREA MANAGER & STAF,,
348154,FOUNTAIN GATE POST SHOP,RP,SHOP 1055 FOUNTAIN GATE SHOPPING CENTRE,352 PRINCES HIGHWAY,FOUNTAIN GATE VIC,3805,VIC,03 9293 3120,03 9293 3129,355236,SOUTH EAST AREA MANAGER & STAF,,
348189,YARRAWONGA POST SHOP,RP,,32 BELMORE STREET,YARRAWONGA VIC,3730,VIC,03 5744 1960,03 5743 2668,355234,NORTH AREA MANAGER & STAFF,,
350748,MELBOURNE GPO (THE STRAND) PS,RP,,250 ELIZABETH STREET,MELBOURNE  VIC,3000,VIC,03 9203 3042,03 9203 3040,355232,CENTRAL AREA MANAGER & STAFF,,
351126,CLAYTON SOUTH POST OFFICE,RP,SHOP 2,166 ROSEBANK AVENUE,CLAYTON SOUTH VIC,3169,VIC,03 9253 3783,03 9253 3767,355236,SOUTH EAST AREA MANAGER & STAF,,
351927,DANDENONG PLAZA POST SHOP,RP,SHOP L01 118/9 DANDENONG PLAZA,49-55 MCCRAE STREET,DANDENONG VIC,3175,VIC,03 9293 6523,03 9293 6525,355236,SOUTH EAST AREA MANAGER & STAF,,
354271,BENTONS SQUARE POST SHOP,RP,SHOP 15A BENTONS SQUARE SHOPPING CENTRE,210 DUNNS ROAD,MORNINGTON VIC,3931,VIC,03 5970 3130,03 5970 3132,355236,SOUTH EAST AREA MANAGER & STAF,,
355186,DOCKLANDS PS,RP,,837 BOURKE STREET (CNR SEAFARER LNE),DOCKLANDS VIC,3008,VIC,03 9920 2931,03 9920 2934,355232,CENTRAL AREA MANAGER & STAFF,,
355223,TRARALGON POST SHOP,RP,,161-169 FRANKLIN STREET,TRARALGON VIC,3844,VIC,03 5176 3740,03 5176 3742,355236,SOUTH EAST AREA MANAGER & STAF,,
380525,HEATHERTON POST OFFICE*CLOSED*,RP,,UNIT 7 444 WARRIGAL ROAD,HEATHERTON VIC,3202,VIC,03 8543 6988,03 8543 6984,355232,CENTRAL AREA MANAGER & STAFF,,
381683,ST KILDA ROAD POST SHOP,RP,,479 ST KILDA ROAD,MELBOURNE  VIC,3004,VIC,03 9204 8117,03 9204 8119,355232,CENTRAL AREA MANAGER & STAFF,,
381691,ST KILDA RD CENTRL POST OFFICE,RP,,600 ST KILDA ROAD,MELBOURNE  VIC,3004,VIC,03 9298 3818,03 9298 3819,355232,CENTRAL AREA MANAGER & STAFF,,
381827,MELB COLLINS ST EAST POST SHOP,RP,SHOP 13-17 COLLINS PLACE,35 COLLINS STREET,MELBOURNE  VIC,3000,VIC,03 9203 3220,03 9203 3223,355232,CENTRAL AREA MANAGER & STAFF,,
382117,DANDENONG SOUTH POST OFFICE,RP,,FACTORY 5  147-153 GREENS ROAD,DANDENONG SOUTH VIC,3175,VIC,03 9293 6678,03 9293 6680,355236,SOUTH EAST AREA MANAGER & STAF,,
606686,INNALOO POST SHOP,RP,WESTFIELD SHOPPING CENTRE,SHOP 1038/388 SCARBOROUGH BEACH RD,INNALOO WA,6018,WA,08 9237 5268,08 9237 5269,607945,NORTHERN RETAIL NETWORK,,
606846,MYAREE POST SHOP,RP,,UNIT 10  67 MCCOY ST,MYAREE WA,6154,WA,08 9330 8550,08 9330 8393,607937,SOUTHERN RETAIL NETWORK,,
607128,PERTH ADELAIDE TCE POST SHOP,RP,,7/256 ADELAIDE TCE,PERTH WA,6000,WA,08 9237 7000,08 9237 7009,607945,NORTHERN RETAIL NETWORK,,
607443,JOONDALUP POST SHOP,RP,LAKESIDE SHOPPING CENTRE,SHOP 57  420 JOONDALUP DRIVE,JOONDALUP WA,6027,WA,08 9233 7800,08 9233 7809,607945,NORTHERN RETAIL NETWORK,,
607742,CENTENNIAL PARK,RP,,24 SANFORD RD,CENTENNIAL PARK WA,6330,WA,08 9844 2008,08 9844 2003,607937,SOUTHERN RETAIL NETWORK,,
609449,MANDURAH EAST POST SHOP,RP,SHOP 49-50 MANDURAH FORUM SHOPPING CENT,330 PINJARRA RD,MANDURAH WA,6210,WA,08 9586 6113,08 9586 6114,607937,SOUTHERN RETAIL NETWORK,,
612795,WARNBRO POST SHOP,RP,SHOP 21 WARNBRO FAIR SHOPPING CENTRE,206 WARNBRO SOUND AVE,WARNBRO WA,6169,WA,08 9593 6837,08 9593 6839,607937,SOUTHERN RETAIL NETWORK,,
614707,WAIKIKI POST SHOP,RP,,SHOP 17  1-9 GNANGARA DRIVE,WAIKIKI WA,6169,WA,08 9599 6380,08 9527 3634,607937,SOUTHERN RETAIL NETWORK,,
615101,CLARKSON POST SHOP,RP,OCEAN KEYS SHOPPING CENTRE,SHOP 27  36 OCEAN KEYS BVD,CLARKSON WA,6030,WA,08 9407 8426,08 9407 8267,607945,NORTHERN RETAIL NETWORK,,
616489,CANNING VALE EAST POST SHOP,RP,THE VALE SHOPPING CENTRE,2/271 AMHERST RD,CANNING VALE WA,6155,WA,08 9461 6105,08 9461 6106,607929,EASTERN METRO GROUP,,
616761,SECRET HARBOUR POST SHOP,RP,SECRET HARBOUR SHOPPING CENTRE,SHOP 6 420 SECRET HARBOUR BVD,SECRET HARBOUR WA,6173,WA,08 9524 7208,08 9524 7241,607937,SOUTHERN RETAIL NETWORK,,
617254,PERTH GPO,RP,SHOPS 3 & 4,3-7 FORREST PL,PERTH WA,6000,WA,08 9237 5273,08 9322 7862,607945,NORTHERN RETAIL NETWORK,,
630045,NORTHBRIDGE POST SHOP,RP,SHOP 7-8 ATO BUILDING,45 FRANCIS ST,NORTHBRIDGE WA,6003,WA,08 9237 5441,08 9237 5446,607945,NORTHERN RETAIL NETWORK,,
630088,ALBANY POST SHOP,RP,,UNIT 4  218 YORK STREET,ALBANY WA,6330,WA,08 9844 2006,08 9844 2007,607937,SOUTHERN RETAIL NETWORK,,
630280,ARMADALE POST SHOP,RP,ARMADALE SHOPPING CENTRE,SHOP 1  206 JULL ST,ARMADALE WA,6112,WA,08 9399 2322,08 9399 3998,607937,SOUTHERN RETAIL NETWORK,,
630547,MIRRABOOKA POST SHOP,RP,MIRRABOOKA SQUARE SHOPPING CENTRE,SHOP 90  43 YIRRIGAN DRIVE,MIRRABOOKA WA,6061,WA,08 9461 7306,08 9461 7308,607945,NORTHERN RETAIL NETWORK,,
630707,BASSENDEAN POST SHOP,RP,BASSENDEAN SQUARE SHOPPING CENTRE,SHOP 12 LOT 2 WEST ROAD,BASSENDEAN WA,6054,WA,08 9237 5340,08 9237 5342,607945,NORTHERN RETAIL NETWORK,,
631312,BOORAGOON POST SHOP,RP,SHOP 90 GARDEN CITY SHOPPING CENTRE,125 RISELEY STREET,BOORAGOON WA,6154,WA,08 9461 7020,08 9461 7029,607937,SOUTHERN RETAIL NETWORK,,
631531,BRIDGETOWN POST SHOP,RP,,142 HAMPTON STREET,BRIDGETOWN WA,6255,WA,08 9761 1225,08 9761 1763,607937,SOUTHERN RETAIL NETWORK,,
631697,BROOME POST SHOP,RP,,SHOP 27 8 SHORT ST,BROOME WA,6725,WA,08 9192 1020,08 9192 2340,607945,NORTHERN RETAIL NETWORK,,
631937,BUNBURY POST SHOP,RP,,153-155 VICTORIA STREET,BUNBURY WA,6230,WA,08 9792 9906,08 9792 9907,607937,SOUTHERN RETAIL NETWORK,,
632067,BUSSELTON POST SHOP,RP,,70 PRINCE STREET,BUSSELTON WA,6280,WA,08 9752 7120,08 9752 7121,607937,SOUTHERN RETAIL NETWORK,,
632219,CANNINGTON POST SHOP,RP,WESTFIELD CAROUSEL CENTRE,SHOP 1097  1348-1386 ALBANY HWY,CANNINGTON WA,6107,WA,08 9461 7110,08 9461 7119,607937,SOUTHERN RETAIL NETWORK,,
632390,CARNARVON POST SHOP,RP,,8 CAMEL LANE,CARNARVON WA,6701,WA,08 9941 1122,08 9941 2641,607945,NORTHERN RETAIL NETWORK,,
632577,CLAREMONT POST SHOP,RP,,2 BAY VIEW TCE,CLAREMONT WA,6010,WA,08 9384 9543,08 9383 1446,607945,NORTHERN RETAIL NETWORK,,
632585,PERTH CLOISTERS SQ POST SHOP,RP,,863 HAY ST,PERTH WA,6000,WA,08 9461 7621,08 9461 7629,607945,NORTHERN RETAIL NETWORK,,
632593,CLOVERDALE POST SHOP,RP,SHOP 24 BELMONT SHOPPING CENTRE,227 BELMONT AVE,CLOVERDALE WA,6105,WA,08 9237 4750,08 9237 4751,607937,SOUTHERN RETAIL NETWORK,,
632681,COLLIE POST SHOP,RP,CO-OP SHOPPING CENTRE,SHOP 10  85-89 STEERE STREET,COLLIE WA,6225,WA,08 9735 9190,08 9735 9191,607937,SOUTHERN RETAIL NETWORK,,
633123,COTTESLOE POST SHOP,RP,,1/543 STIRLING HWY,COTTESLOE WA,6011,WA,08 9384 0251,08 9384 9134,607945,NORTHERN RETAIL NETWORK,,
633684,DENMARK POST SHOP,RP,,3/59 STRICKLAND STREET,DENMARK WA,6333,WA,08 9848 3627,08 9848 1438,607937,SOUTHERN RETAIL NETWORK,,
633756,DIANELLA POST SHOP,RP,SHOP 54 CENTRO DIANELLA,366 GRAND PROMENADE,DIANELLA WA,6059,WA,08 9237 5360,08 9237 5361,607945,NORTHERN RETAIL NETWORK,,
634505,ESPERANCE POST SHOP,RP,,23 ANDREW STREET,ESPERANCE WA,6450,WA,08 9071 2038,08 9071 3557,607937,SOUTHERN RETAIL NETWORK,,
634660,FLOREAT POST SHOP,RP,SHOP 88 FLOREAT FORUM SHOPPING CENTRE,5 HOWTREE PL,FLOREAT WA,6014,WA,08 9387 4719,08 9387 7499,607945,NORTHERN RETAIL NETWORK,,
634775,FREMANTLE POST SHOP,RP,,UNIT 1  13 MARKET STREET,FREMANTLE WA,6160,WA,08 9239 7600,08 9239 7609,607937,SOUTHERN RETAIL NETWORK,,
634812,GERALDTON POST SHOP,RP,,50-52 DURLACHER ST,GERALDTON WA,6530,WA,08 9921 9235,08 9921 9231,607945,NORTHERN RETAIL NETWORK,,
634986,GOSNELLS POST SHOP,RP,,2244 ALBANY HIGHWAY,GOSNELLS WA,6110,WA,08 9234 5852,08 9234 5853,607937,SOUTHERN RETAIL NETWORK,,
635583,HARVEY POST SHOP,RP,,99 UDUC ROAD,HARVEY WA,6220,WA,08 9729 1100,08 9729 1308,607937,SOUTHERN RETAIL NETWORK,,
635639,EAST PERTH POST SHOP,RP,,249 HAY ST,EAST PERTH WA,6004,WA,08 9237 7011,08 9237 7019,607945,NORTHERN RETAIL NETWORK,,
635655,HILLARYS POST SHOP,RP,WHITFORDS CITY SHOPPING CENTRE,SHOP 7 470 WHITFORDS AVE,HILLARYS WA,6025,WA,08 9401 1004,08 9307 6033,607945,NORTHERN RETAIL NETWORK,,
635823,INGLEWOOD POST SHOP,RP,,885 BEAUFORT STREET,INGLEWOOD WA,6052,WA,08 9237 5217,08 9237 5219,607945,NORTHERN RETAIL NETWORK,,
636180,KALAMUNDA POST SHOP,RP,,14 BARBER ST,KALAMUNDA WA,6076,WA,08 9293 1527,08 9293 4919,607937,SOUTHERN RETAIL NETWORK,,
636244,KALGOORLIE POST SHOP,RP,,SHOP 17 340 HANNAN ST,KALGOORLIE WA,6430,WA,08 9024 1096,08 9024 1094,607937,SOUTHERN RETAIL NETWORK,,
636308,KARRATHA POST SHOP,RP,KARRATHA CITY SHOPPING CENTRE,LOT 3915 KLENK ST,KARRATHA WA,6714,WA,08 9185 3320,08 9185 4894,607945,NORTHERN RETAIL NETWORK,,
636340,KARRINYUP POST SHOP,RP,SHOP 1 GROUND FLOOR KARRINYUP SHOPPING C,200 KARRINYUP RD,KARRINYUP WA,6018,WA,08 9237 5246,08 9237 5247,607945,NORTHERN RETAIL NETWORK,,
636367,KATANNING POST SHOP,RP,,101 CLIVE ST,KATANNING WA,6317,WA,08 9821 1871,08 9821 1481,607937,SOUTHERN RETAIL NETWORK,,
636447,KELMSCOTT POST SHOP,RP,STARGATE SHOPPING CENTRE,SHOP 23  2788 ALBANY HWY,KELMSCOTT WA,6111,WA,08 9237 5581,08 9237 5583,607937,SOUTHERN RETAIL NETWORK,,
637159,KUNUNURRA POST SHOP,RP,,89 COOLIBAH DR,KUNUNURRA WA,6743,WA,08 9168 1072,08 9168 2076,607945,NORTHERN RETAIL NETWORK,,
637183,KWINANA POST SHOP,RP,,SHOP 41  4 CHISHAM AVE,KWINANA TOWN CENTRE WA,6167,WA,08 9236 7701,08 9236 7709,607937,SOUTHERN RETAIL NETWORK,,
637378,LEEDERVILLE POST SHOP,RP,,298 VINCENT ST,LEEDERVILLE WA,6007,WA,08 9237 5312,08 9237 5315,607945,NORTHERN RETAIL NETWORK,,
637562,MADDINGTON POST SHOP,RP,CENTRO MADDINGTON SHOPPING CENTRE,SHOP 48 43 ATTFIELD STREET,MADDINGTON WA,6109,WA,08 9234 5850,08 9234 5851,607937,SOUTHERN RETAIL NETWORK,,
637597,MANDURAH POST SHOP,RP,,30-32 PINJARRA RD,MANDURAH WA,6210,WA,08 9586 6115,08 9586 6111,607937,SOUTHERN RETAIL NETWORK,,
637685,MANJIMUP POST SHOP,RP,,51 GIBLETT ST,MANJIMUP WA,6258,WA,08 9771 1849,08 9771 2122,607937,SOUTHERN RETAIL NETWORK,,
637853,MARGARET RIVER POST SHOP,RP,,53 TOWNVIEW TCE,MARGARET RIVER WA,6285,WA,08 9757 2250,08 9757 2285,607937,SOUTHERN RETAIL NETWORK,,
638100,MELVILLE POST SHOP,RP,MELVILLE PLAZA SHOPPING CENTRE,SHOP 2 380 CANNING HWY,BICTON WA,6157,WA,08 9339 2299,08 9339 6033,607937,SOUTHERN RETAIL NETWORK,,
638258,MERREDIN POST SHOP,RP,,84 BARRACK ST,MERREDIN WA,6415,WA,08 9041 2982,08 9041 2262,607937,SOUTHERN RETAIL NETWORK,,
638354,MIDLAND POST SHOP,RP,,UNIT 1/58 THE CRESCENT,MIDLAND WA,6056,WA,08 9229 7296,08 9229 7297,607945,NORTHERN RETAIL NETWORK,,
638821,MORLEY POST SHOP,RP,WESTFIELD GALLERIA SHOPPING CENTRE,SHOP 52  4 COLLIER ROAD,MORLEY WA,6062,WA,08 9237 5351,08 9237 5354,607945,NORTHERN RETAIL NETWORK,,
639031,MOUNT HAWTHORN POST SHOP,RP,,SHOP 1  183 SCARBOROUGH BEACH RD,MOUNT HAWTHORN WA,6016,WA,08 9237 5285,08 9237 5286,607945,NORTHERN RETAIL NETWORK,,
639111,MOUNT LAWLEY POST SHOP,RP,,682A BEAUFORT ST,MOUNT LAWLEY WA,6050,WA,08 9237 5267,08 9237 5265,607945,NORTHERN RETAIL NETWORK,,
639365,MUNDARING POST SHOP,RP,SHOP 12 MUNDARING VILLAGE SHOPPING CENT,7295 GREAT EASTERN HWY,MUNDARING WA,6073,WA,08 9295 1395,08 9295 3038,607937,SOUTHERN RETAIL NETWORK,,
639656,NARROGIN POST SHOP,RP,NARROGIN POST SHOP,22 FORTUNE STREET,NARROGIN WA,6312,WA,08 9881 1093,08 9881 3127,607937,SOUTHERN RETAIL NETWORK,,
639699,NEDLANDS POST SHOP,RP,,92 STIRLING HWY,NEDLANDS WA,6009,WA,08 9386 2168,08 9389 1142,607945,NORTHERN RETAIL NETWORK,,
639795,NEWMAN POST SHOP,RP,,14 HILDITCH AVE,NEWMAN WA,6753,WA,08 9175 1444,08 9175 1645,607945,NORTHERN RETAIL NETWORK,,
