ORG_ID,ORG_NAME,ORG_TYPE,STATUS,ADDRESS_1,ADDRESS_2,ADDRESS_3,STATE,PCODE,GEO_ZONE,GEO_SUBZONE,LATITUDE,LONGITUDE
229999,CHARNWOOD LPO,LPO,OPEN,FADCO BUILDING,SHOP 4 55 CHARNWOOD PLACE,CHARNWOOD ACT,ACT,2615,Metro,Capital,-35.204567,149.032739
230009,CHATSWOOD POST SHOP,RP,OPEN,CONCOURSE LEVEL RAIL INTERCHANGE,47A 436 VICTORIA AVENUE,CHATSWOOD NSW,NSW,2067,Metro,Capital,-33.796062,151.183108
230033,CHESTER HILL POST SHOP,RP,OPEN,,144 WALDRON ROAD,CHESTER HILL NSW,NSW,2162,Metro,Capital,-33.88298,151.00098
230041,CHISHOLM LPO,LPO,OPEN,CHISHOLM SHOPPING CENTRE,SHOP 5 42 HALLEY STREET,CHISHOLM ACT,ACT,2905,Metro,Capital,-35.4130,149.1281
230092,CIVIC SQUARE POST SHOP,RP,OPEN,CANBERRA CENTRE,SHOP 14-16 148 BUNDA STREET,CANBERRA ACT,ACT,2601,Metro,Capital,-35.279617,149.133343
230113,WINSTON HILLS LPO,LPO,OPEN,,SHOP T43 172 CAROLINE CHISHOLM DRIVE,WINSTON HILLS NSW,NSW,2153,Metro,Capital,-33.774322,150.971296
230148,CLARENCE TOWN LPO,LPO,OPEN,,SHOP 4 116 PRINCE STREET,CLARENCE TOWN NSW,NSW,2321,Rural,Other Rural,-32.58376,151.77968
230180,CLAYMORE LPO,LPO,OPEN,CLAYMORE SHOPPING CENTRE,SHOP 3 19 DOBELL ROAD,CLAYMORE NSW,NSW,2559,Metro,Capital,-34.044691,150.810448
230201,CLOVELLY WEST LPO,LPO,OPEN,,SHOP 4 227-231 CLOVELLY ROAD,CLOVELLY NSW,NSW,2031,Metro,Capital,-33.91148,151.25483
230228,CLUNES LPO,LPO,OPEN,,33 MAIN ROAD,CLUNES NSW,NSW,2480,Rural,Large Rural,-28.7298,153.40525
230244,COBAR POST SHOP,RP,OPEN,,47 LINSLEY STREET,COBAR NSW,NSW,2835,Remote,Other Remote,-31.49967,145.8388
230252,COBARGO LPO,LPO,OPEN,,57 PRINCES HIGHWAY,COBARGO NSW,NSW,2550,Rural,Other Rural,-36.388337,149.887575
230279,COBBITTY CPA,CPA,OPEN,,357 COBBITTY ROAD,COBBITTY NSW,NSW,2570,Metro,Capital,-34.015665,150.691031
230287,COFFS HARBOUR PLAZA LPO,LPO,OPEN,PARK BEACH PLAZA SHOPPING CENTRE,SHOP 119 253 PACIFIC HIGHWAY NORTH,COFFS HARBOUR NSW,NSW,2450,Rural,Small Rural,-30.28256,153.12834
230375,COLEAMBALLY LPO,LPO,OPEN,,33-35 BROLGA PLACE,COLEAMBALLY NSW,NSW,2707,Rural,Other Rural,-34.806257,145.880937
230404,COLLAROY PLATEAU LPO,LPO,OPEN,AUGUSTA CENTRE,SHOP 12 65 VETERANS PARADE,COLLAROY NSW,NSW,2097,Metro,Capital,-33.72739,151.28654
230500,COLLIE CPA,CPA,OPEN,COLLIE HOTEL,OXLEY HIGHWAY,COLLIE NSW,NSW,2831,Rural,Other Rural,-31.66504,148.30117
230535,COMBOYNE LPO,LPO,OPEN,,55 MAIN STREET,COMBOYNE NSW,NSW,2429,Rural,Large Rural,-31.60560331,152.4679779
230586,CONARGO CPA,CPA,OPEN,,5302 CONARGO ROAD,CONARGO NSW,NSW,2710,Rural,Other Rural,-35.30228,145.18187
230594,CONCORD POST SHOP,RP,OPEN,,48 MAJORS BAY ROAD,CONCORD NSW,NSW,2137,Metro,Capital,-33.85742,151.10335
230666,CONDELL PARK LPO,LPO,OPEN,,SHOP 2 52 SIMMAT AVENUE,CONDELL PARK NSW,NSW,2200,Metro,Capital,-33.919248,151.011593
230682,CONDONG LPO,LPO,OPEN,,140 MCLEOD STREET,CONDONG NSW,NSW,2484,Rural,Other Rural,-28.3123,153.4350
230690,CONISTON LPO,LPO,OPEN,,SHOP 2 27 BRIDGE STREET,CONISTON NSW,NSW,2500,Metro,Other Metro,-34.43582,150.88556
230746,COOGEE POST SHOP,RP,OPEN,,120 BROOK STREET,COOGEE NSW,NSW,2034,Metro,Capital,-33.92082,151.25425
230789,COOLABAH LPO,LPO,OPEN,,GIRILAMBONE STREET,COOLABAH NSW,NSW,2831,Remote,Other Remote,-31.06046,146.75149
230797,COOLAC CPA,CPA,OPEN,,8260 HUME HIGHWAY,COOLAC NSW,NSW,2727,Rural,Other Rural,-34.90278,148.19278
230850,COOMA POST SHOP,RP,OPEN,,25 VALE STREET,COOMA NSW,NSW,2630,Rural,Other Rural,-36.23454,149.12392
231001,COONABARABRAN POST SHOP,RP,OPEN,,71A JOHN STREET,COONABARABRAN NSW,NSW,2357,Rural,Other Rural,-31.27383,149.27755
231036,COOPERNOOK LPO,LPO,OPEN,,25 MACQUARIE STREET,COOPERNOOK NSW,NSW,2426,Rural,Small Rural,-31.82601,152.6103
231052,COOTAMUNDRA POST SHOP,RP,OPEN,,90 WALLENDOON STREET,COOTAMUNDRA  NSW,NSW,2590,Rural,Other Rural,-34.63875,148.02521
231079,COPMANHURST LPO,LPO,OPEN,,1 PRESCOTT STREET,COPMANHURST NSW,NSW,2460,Rural,Other Rural,-29.5864,152.77693
231095,CORAMBA LPO,LPO,OPEN,,27 GALE STREET,CORAMBA NSW,NSW,2450,Rural,Small Rural,-30.22249,153.01639
231108,CORINDI BEACH LPO,LPO,OPEN,,89 PACIFIC STREET,CORINDI BEACH NSW,NSW,2456,Rural,Other Rural,-30.0292,153.20027
231116,COROWA POST SHOP,RP,OPEN,,117-123 SANGER STREET,COROWA  NSW,NSW,2646,Rural,Other Rural,-35.99737,146.39156
231124,CORRIMAL POST SHOP,RP,OPEN,PARK MALL,SHOP 5&6 204 PRINCES HIGHWAY,CORRIMAL NSW,NSW,2518,Metro,Other Metro,-34.37082,150.89756
231159,COUTTS CROSSING LPO,LPO,OPEN,,9 ARMIDALE ROAD,COUTTS CROSSING NSW,NSW,2460,Rural,Other Rural,-29.831,152.89127
231175,COWRA POST SHOP,RP,OPEN,,115 KENDAL STREET,COWRA NSW,NSW,2794,Rural,Other Rural,-33.83484,148.69079
231255,CRESCENT HEAD LPO,LPO,OPEN,,8 EAST STREET,CRESCENT HEAD NSW,NSW,2440,Rural,Other Rural,-31.1898,152.97657
231298,CRONULLA POST SHOP,RP,OPEN,CRONULLA MALL,41 CRONULLA STREET,CRONULLA NSW,NSW,2230,Metro,Capital,-34.05252,151.15295
231327,CASULA MALL LPO,LPO,OPEN,CASULA MALL SHOPPING CENTRE,SHOP 18 1 INGHAM DRIVE,CASULA NSW,NSW,2170,Metro,Capital,-33.949019,150.900246
231335,CROWS NEST POST SHOP,RP,OPEN,,495 PACIFIC HIGHWAY,CROWS NEST NSW,NSW,2065,Metro,Capital,-33.82612,151.19925
231482,CULBURRA BEACH LPO,LPO,OPEN,,181 PRINCE EDWARD AVENUE,CULBURRA BEACH NSW,NSW,2540,Rural,Small Rural,-34.93012,150.75857
231511,CUDAL LPO,LPO,OPEN,,10 MAIN STREET,CUDAL NSW,NSW,2864,Rural,Other Rural,-33.28675,148.73938
231570,CUMNOCK LPO,LPO,OPEN,,31 OBLEY STREET,CUMNOCK NSW,NSW,2867,Rural,Other Rural,-32.92834,148.75458
231589,CUNDLETOWN LPO,LPO,OPEN,,3 CROWN STREET,CUNDLETOWN NSW,NSW,2430,Rural,Small Rural,-31.89791,152.5167
231618,NORTH CURL CURL LPO,LPO,OPEN,,SHOP 6 70-72 PITT ROAD,NORTH CURL CURL NSW,NSW,2099,Metro,Capital,-33.76228,151.294801
231626,CURLEWIS LPO,LPO,OPEN,,11 GORAN STREET,CURLEWIS NSW,NSW,2381,Rural,Other Rural,-31.11747,150.2645
231642,CURRABUBULA LPO,LPO,OPEN,,4 DAVIS STREET,CURRABUBULA NSW,NSW,2342,Rural,Other Rural,-31.26234,150.73493
231685,DALGETY CPA,CPA,OPEN,,2 BARNES STREET,DALGETY NSW,NSW,2628,Rural,Other Rural,-36.50246556,148.8349003
231693,DALMENY CPA,CPA,OPEN,,UNIT 7 1 NOBLE PARADE,DALMENY NSW,NSW,2546,Rural,Other Rural,-36.164271,150.125789
231706,DALTON LPO,LPO,OPEN,,GUNNING STREET,DALTON NSW,NSW,2581,Rural,Other Rural,-34.72214,149.18109
231722,DAPTO POST SHOP,RP,OPEN,DAPTO MALL,SHOP G116 75-87 PRINCES HIGHWAY,DAPTO NSW,NSW,2530,Metro,Other Metro,-34.49422,150.79316
231765,DARLINGHURST POST SHOP,RP,OPEN,,SUITE 1 GROUND FLOOR 1-19 OXFORD STREET,DARLINGHURST NSW,NSW,2010,Metro,Capital,-33.87703,151.21216
231781,DARLINGTON POINT LPO,LPO,OPEN,,4 PUNT ROAD,DARLINGTON POINT NSW,NSW,2706,Rural,Other Rural,-34.56781,146.001
231837,DEAKIN LPO,LPO,OPEN,,4 DUFF PLACE,DEAKIN ACT,ACT,2600,Metro,Capital,-35.315067,149.107966
231845,DEEPWATER LPO,LPO,OPEN,,24-26 YOUNG STREET,DEEPWATER NSW,NSW,2371,Rural,Other Rural,-29.44233,151.84785
232004,DEE WHY POST SHOP,RP,OPEN,,32-34 OAKS AVENUE,DEE WHY NSW,NSW,2099,Metro,Capital,-33.75372,151.28864
232039,DELEGATE LPO,LPO,OPEN,,46 BOMBALA STREET,DELEGATE NSW,NSW,2633,Rural,Other Rural,-37.04448,148.937333
232055,DENILIQUIN POST SHOP,RP,OPEN,,195-215 CRESSY STREET,DENILIQUIN  NSW,NSW,2710,Rural,Other Rural,-35.53008,144.96398
232071,DENISTONE EAST LPO,LPO,OPEN,,119E NORTH ROAD,RYDE NSW,NSW,2112,Metro,Capital,-33.79591,151.10242
232098,DENMAN LPO,LPO,OPEN,,27 OGILVIE STREET,DENMAN NSW,NSW,2328,Rural,Small Rural,-32.38932,150.68694
232100,DICKSON POST SHOP,RP,OPEN,,48 DICKSON PLACE,DICKSON ACT,ACT,2602,Metro,Capital,-35.25061,149.13921
232135,DORA CREEK LPO,LPO,OPEN,,SHOP 1 8 DOREE PLACE,DORA CREEK NSW,NSW,2264,Metro,Other Metro,-33.08391,151.50183
232178,DOUBLE BAY POST SHOP,RP,OPEN,,469 NEW SOUTH HEAD ROAD,DOUBLE BAY NSW,NSW,2028,Metro,Capital,-33.87732,151.24475
232186,DOUGLAS PARK LPO,LPO,OPEN,,139 CAMDEN ROAD,DOUGLAS PARK NSW,NSW,2569,Metro,Capital,-34.18194,150.71188
232223,DRAKE CPA,CPA,OPEN,,7709 BRUXNER HIGHWAY,DRAKE VILLAGE NSW,NSW,2469,Rural,Other Rural,-28.927712,152.375885
232258,DRUMMOYNE POST SHOP,RP,OPEN,,202 VICTORIA ROAD,DRUMMOYNE NSW,NSW,2047,Metro,Capital,-33.85092,151.15455
232266,DUBBO POST SHOP,RP,OPEN,,65-69 TALBRAGAR STREET,DUBBO NSW,NSW,2830,Rural,Large Rural,-32.24507,148.6036
232274,DUBBO EAST LPO,LPO,OPEN,ORANA MALL SHOPPING CENTRE,SHOP 117 56 WINDSOR PARADE,DUBBO NSW,NSW,2830,Rural,Large Rural,-32.25586,148.62959
232303,DUBBO WEST LPO,LPO,OPEN,WOOLWORTHS DELROY PARK,SHOPS T8&T9 1 TORVEAN AVENUE,WEST DUBBO NSW,NSW,2830,Rural,Large Rural,-32.25391,148.57892
232346,PAXTON CPA,CPA,OPEN,,52 MILLFIELD ROAD,PAXTON NSW,NSW,2325,Metro,Other Metro,-32.902236,151.280385
232354,DUNDAS LPO,LPO,OPEN,DUNDAS SHOPPING CENTRE,18 STATION STREET,DUNDAS NSW,NSW,2117,Metro,Capital,-33.80459,151.03351
232389,DUBBO GROVE LPO,LPO,OPEN,,59B BOUNDARY ROAD,DUBBO NSW,NSW,2830,Rural,Large Rural,-32.26814,148.61017
232397,DUFFY LPO,LPO,OPEN,DUFFY ACE SUPERMARKET,5 DUFFY PLACE,DUFFY ACT,ACT,2611,Metro,Capital,-35.33719,149.03243
232418,OATLANDS LPO,LPO,OPEN,,41 BELMORE STREET E,OATLANDS NSW,NSW,2117,Metro,Capital,-33.797484,151.025435
232530,DUNOON LPO,LPO,OPEN,,107 JAMES STREET,DUNOON NSW,NSW,2480,Rural,Large Rural,-28.68301,153.3164
232557,DURAL LPO,LPO,OPEN,,642 OLD NORTHERN ROAD,DURAL NSW,NSW,2158,Metro,Capital,-33.68212,151.02775
232565,DURI LPO,LPO,OPEN,,13 RAILWAY AVENUE,DURI NSW,NSW,2344,Rural,Other Rural,-31.21551,150.820045
232573,DYERS CROSSING LPO,LPO,OPEN,,3178 WALLANBAH ROAD,DYERS CROSSING NSW,NSW,2429,Rural,Small Rural,-32.0916,152.30122
232629,BALLINA EAST LPO,LPO,OPEN,EAST BALLINA SHOPPING CENTRE,SHOP 10 38-44 LINKS AVENUE,EAST BALLINA NSW,NSW,2478,Rural,Small Rural,-28.851184,153.583718
232653,GRESFORD EAST LPO,LPO,OPEN,,64 PARK STREET,EAST GRESFORD NSW,NSW,2311,Rural,Other Rural,-32.42871,151.55322
232696,MOREE EAST LPO,LPO,OPEN,,18 ALICE STREET,MOREE NSW,NSW,2400,Rural,Small Rural,-29.47133,149.84652
232709,ORANGE EAST LPO,LPO,OPEN,,391 SUMMER STREET,ORANGE EAST NSW,NSW,2800,Rural,Large Rural,-33.28484,149.10885
232717,EASTWOOD POST SHOP,RP,OPEN,,2 PROGRESS AVENUE,EASTWOOD NSW,NSW,2122,Metro,Capital,-33.79022,151.08085
232725,EBOR LPO,LPO,OPEN,,33 EBOR STREET,EBOR NSW,NSW,2453,Rural,Other Rural,-30.34597,152.41217
232784,EDGEWORTH LPO,LPO,OPEN,,6 MINMI ROAD,EDGEWORTH NSW,NSW,2285,Metro,Other Metro,-32.92321,151.62233
232805,ELANDS LPO,LPO,OPEN,,142 GLENWARRIN ROAD,ELANDS NSW,NSW,2429,Rural,Small Rural,-31.620999,152.292269
232813,ELANORA HEIGHTS LPO,LPO,OPEN,,63B KALANG ROAD,ELANORA HEIGHTS NSW,NSW,2101,Metro,Capital,-33.695728,151.280165
232872,EMMAVILLE LPO,LPO,OPEN,,LOT 1 POST OFFICE STREET,EMMAVILLE NSW,NSW,2371,Rural,Other Rural,-29.44414,151.59894
232880,EMPIRE BAY LPO,LPO,OPEN,,UNIT 2 2B KENDALL ROAD,EMPIRE BAY NSW,NSW,2257,Metro,Capital,-33.494497,151.36328
232899,EMU PLAINS LPO,LPO,OPEN,,SHOP 31 219-249 GREAT WESTERN HIGHWAY,EMU PLAINS NSW,NSW,2750,Metro,Capital,-33.752857,150.661081
232936,EASTLAKES LPO,LPO,OPEN,EASTLAKES SHOPPING CENTRE,SHOP 9 20 EVANS AVENUE,EASTLAKES NSW,NSW,2018,Metro,Capital,-33.924875,151.21288
233015,ENFIELD SOUTH LPO,LPO,OPEN,,5 TANGARRA STREET,CROYDON PARK NSW,NSW,2133,Metro,Capital,-33.8957,151.09373
233023,ENGADINE POST SHOP,RP,OPEN,,64 STATION STREET,ENGADINE NSW,NSW,2233,Metro,Capital,-34.06592,151.01265
233066,EPPING POST SHOP,RP,OPEN,,1 OXFORD STREET,EPPING NSW,NSW,2121,Metro,Capital,-33.77222,151.08235
233082,ERINA LPO,LPO,OPEN,FOUNTAIN PLAZA,UNIT 17A 158 THE ENTRANCE ROAD,ERINA NSW,NSW,2250,Metro,Capital,-33.438562,151.383396
233103,EROWAL BAY LPO,LPO,OPEN,,42-44 NAVAL PARADE,EROWAL BAY NSW,NSW,2540,Rural,Small Rural,-35.10223,150.65367
233138,GIRILAMBONE CPA,CPA,OPEN,,LOT 4 SYDNEY STREET,GIRILAMBONE NSW,NSW,2831,Remote,Other Remote,-31.32866,147.02163
233218,EUGOWRA LPO,LPO,OPEN,,45 BROAD STREET,EUGOWRA NSW,NSW,2806,Rural,Other Rural,-33.426571,148.369137
233226,EUMUNGERIE LPO,LPO,OPEN,,LOT 7 RAILWAY STREET,EUMUNGERIE NSW,NSW,2822,Rural,Large Rural,-31.94553,148.61965
233234,EUNGAI CREEK LPO,LPO,OPEN,,16 MAIN STREET,EUNGAI CREEK NSW,NSW,2441,Rural,Other Rural,-30.8279,152.87938
233242,EUNGAI RAIL LPO,LPO,OPEN,,8-10 STATION STREET,EUNGAI RAIL NSW,NSW,2441,Rural,Other Rural,-30.84635,152.90097
233269,EVANS HEAD LPO,LPO,OPEN,,SHOP 3 3 OAK STREET,EVANS HEAD NSW,NSW,2473,Rural,Other Rural,-29.118028,153.431114
233293,EXETER LPO,LPO,OPEN,,1 EXETER ROAD,EXETER NSW,NSW,2579,Rural,Other Rural,-34.61317,150.31729
233314,FAIRFIELD POST SHOP,RP,OPEN,NEETA CITY SHOPPING CENTRE,SHOP G10 1-29 COURT ROAD,FAIRFIELD NSW,NSW,2165,Metro,Capital,-33.870128,150.957321
233330,FAIRFIELD HEIGHTS LPO,LPO,OPEN,,199 THE BOULEVARDE,FAIRFIELD HEIGHTS NSW,NSW,2165,Metro,Capital,-33.864386,150.938188
233349,FAIRFIELD WEST LPO,LPO,OPEN,FAIRFIELD WEST MARKET PLAZA,SHOP 7 368 HAMILTON ROAD,FAIRFIELD WEST NSW,NSW,2165,Metro,Capital,-33.87251,150.93714
233410,FAULCONBRIDGE LPO,LPO,OPEN,,460 GREAT WESTERN HIGHWAY,FAULCONBRIDGE NSW,NSW,2776,Metro,Capital,-33.69332,150.54166
233429,FARRER LPO,LPO,OPEN,,SHOP 1 2 FARRER PLACE,FARRER ACT,ACT,2607,Metro,Capital,-35.375437,149.101412
233533,FISHER LPO,LPO,OPEN,,SHOP 1 1 FISHER SQUARE,FISHER ACT,ACT,2611,Metro,Capital,-35.36214,149.05671
233576,FIGTREE POST SHOP,RP,OPEN,WESTFIELD SHOPPING CENTRE,SHOP 70 19 PRINCES HIGHWAY,FIGTREE NSW,NSW,2525,Metro,Other Metro,-34.4355,150.86137
233584,FINGAL HEAD LPO,LPO,OPEN,,50 MAIN ROAD,FINGAL HEAD NSW,NSW,2487,Metro,Other Metro,-28.1988,153.56514
233605,FIVE DOCK POST SHOP,RP,OPEN,,106 GREAT NORTH ROAD,FIVE DOCK NSW,NSW,2046,Metro,Capital,-33.86786,151.13017
233613,FLYNNS BEACH LPO,LPO,OPEN,,57 PACIFIC DRIVE,PORT MACQUARIE NSW,NSW,2444,Rural,Large Rural,-31.444625,152.926676
233621,FORBES POST SHOP,RP,OPEN,,118 LACHLAN STREET,FORBES NSW,NSW,2871,Rural,Other Rural,-33.38515,148.0078
233672,FORSTER POST SHOP,RP,OPEN,,SHOP 7 18 BEACH STREET,FORSTER NSW,NSW,2428,Rural,Small Rural,-32.18061,152.5119
233680,FREDERICKTON LPO,LPO,OPEN,,7 MACLEAY STREET,FREDERICKTON NSW,NSW,2440,Rural,Other Rural,-31.0377,152.87818
233699,FREEMANS REACH LPO,LPO,OPEN,,450 CREEK RIDGE ROAD,GLOSSODIA NSW,NSW,2756,Metro,Capital,-33.54552,150.79505
233701,FRENCHS FOREST POST SHOP,RP,OPEN,FORESTWAY SHOPPING CENTRE,SHOP 11 2-18 FOREST WAY,FRENCHS FOREST NSW,NSW,2086,Metro,Capital,-33.75088,151.22571
233744,FYSHWICK POST OFFICE,RP,OPEN,,22 TOWNSVILLE STREET,FYSHWICK ACT,ACT,2609,Metro,Capital,-35.32854,149.1833
233779,GALSTON LPO,LPO,OPEN,GALSTON SHOPPING CENTRE,SHOP 10 360-362 GALSTON ROAD,GALSTON NSW,NSW,2159,Metro,Capital,-33.65262,151.04495
233787,GANMAIN LPO,LPO,OPEN,,53 LAKE STREET,GANMAIN NSW,NSW,2702,Rural,Other Rural,-34.79466,147.03873
233795,GARAH LPO,LPO,OPEN,,2 BINGERANG STREET,GARAH NSW,NSW,2405,Rural,Small Rural,-29.0741,149.6349
233824,GATESHEAD LPO,LPO,OPEN,,8 HUGHES STREET,GATESHEAD NSW,NSW,2290,Metro,Other Metro,-32.98201,151.69213
233840,GEORGES HALL LPO,LPO,OPEN,GEORGES HALL SHOPPING CENTRE,SHOP 1 204 BIRDWOOD ROAD,GEORGES HALL NSW,NSW,2198,Metro,Capital,-33.912391,150.982826
233875,GEORGETOWN LPO,LPO,OPEN,,12 MOATE STREET,GEORGETOWN NSW,NSW,2298,Metro,Other Metro,-32.90821,151.72853
233883,GEROGERY CPA,CPA,OPEN,,1 MAIN STREET,GEROGERY NSW,NSW,2642,Rural,Other Rural,-35.83723425,146.9923275
233904,GERROA LPO,LPO,OPEN,,22 STAFFORD STREET,GERROA NSW,NSW,2534,Metro,Other Metro,-34.77042,150.81517
233912,GEURIE LPO,LPO,OPEN,,57 WELLINGTON STREET,GEURIE NSW,NSW,2818,Rural,Other Rural,-32.39874,148.82827
233920,FRENCHS FOREST EAST LPO,LPO,OPEN,,SHOP 1 14 FRENCHS FOREST ROAD EAST,FRENCHS FOREST NSW,NSW,2086,Metro,Capital,-33.751319,151.244788
233947,GARRAN LPO,LPO,OPEN,GARRAN SHOPPING CENTRE,SHOP 3 10 GARRAN PLACE,GARRAN ACT,ACT,2605,Metro,Capital,-35.3419,149.1081
234026,GILGAI LPO,LPO,OPEN,,9 MARSH STREET,GILGAI NSW,NSW,2360,Rural,Other Rural,-29.85162,151.1178
234077,GLADESVILLE POST SHOP,RP,OPEN,,217 VICTORIA ROAD,GLADESVILLE NSW,NSW,2111,Metro,Capital,-33.83232,151.12705
234085,GLADSTONE LPO,LPO,OPEN,,52-54 BARNARD STREET,GLADSTONE NSW,NSW,2440,Rural,Other Rural,-31.02271,152.94861
234149,GLENFIELD LPO,LPO,OPEN,,SHOP B 1 TRAFALGAR STREET,GLENFIELD NSW,NSW,2167,Metro,Capital,-33.9715,150.8948
234157,GLEN INNES POST SHOP,RP,OPEN,,319 GREY STREET,GLEN INNES NSW,NSW,2370,Rural,Other Rural,-29.73641,151.73609
234165,GLENORIE LPO,LPO,OPEN,,SHOP 1 930 OLD NORTHERN ROAD,GLENORIE NSW,NSW,2157,Metro,Capital,-33.62232,151.02344
234173,GLENREAGH LPO,LPO,OPEN,,46 CORAMBA STREET,GLENREAGH NSW,NSW,2450,Rural,Other Rural,-30.05086,152.97898
234229,GOODNIGHT CPA,CPA,OPEN,,LOCKART ROAD,GOODNIGHT NSW,NSW,2736,Remote,Other Remote,-34.9574,143.33989
234237,GOODOOGA LPO,LPO,OPEN,,8 BRENDA STREET,GOODOOGA NSW,NSW,2838,Remote,Other Remote,-29.11305,147.45255
234245,GOOLGOWI LPO,LPO,OPEN,,1 STIPA STREET,GOOLGOWI NSW,NSW,2652,Remote,Other Remote,-33.98122,145.70836
234261,GOOLOOGONG LPO,LPO,OPEN,,9 KING STREET,GOOLOOGONG NSW,NSW,2805,Rural,Other Rural,-33.616125,148.435371
234309,GOROKAN LPO,LPO,OPEN,,70 WALLARAH ROAD,GOROKAN NSW,NSW,2263,Metro,Capital,-33.25781,151.51063
234317,GOSFORD POST SHOP,RP,OPEN,,114 ERINA STREET E,GOSFORD NSW,NSW,2250,Metro,Capital,-33.42484,151.34227
234325,GOSFORD EAST LPO,LPO,OPEN,,53-55 VICTORIA STREET,EAST GOSFORD NSW,NSW,2250,Metro,Capital,-33.43822,151.35444
234333,GOSFORD WEST LPO,LPO,OPEN,,SHOP 15 299 BRISBANE WATER DRIVE,WEST GOSFORD NSW,NSW,2250,Metro,Capital,-33.428797,151.316117
234341,GOULBURN POST SHOP,RP,OPEN,,165 AUBURN STREET,GOULBURN NSW,NSW,2580,Rural,Small Rural,-34.75543,149.71799
234528,GRAFTON POST SHOP,RP,OPEN,,53 VICTORIA STREET,GRAFTON NSW,NSW,2460,Rural,Small Rural,-29.6926,152.93287
234608,GRAVESEND LPO,LPO,OPEN,,35 RAILWAY PARADE,GRAVESEND NSW,NSW,2401,Rural,Other Rural,-29.5817,150.33337
234632,GREENETHORPE LPO,LPO,OPEN,,2 EDWARD SQUARE,GREENETHORPE NSW,NSW,2809,Rural,Other Rural,-33.996637,148.402871
234640,GREYSTANES LPO,LPO,OPEN,GREYSTANES SHOPPING CENTRE,SHOP T1D 665-669 MERRYLANDS ROAD,GREYSTANES NSW,NSW,2145,Metro,Capital,-33.82894,150.95204
234659,GREENFIELD PARK LPO,LPO,OPEN,GREENFIELD SHOP VILLAGE,SHOPS 13-14 3-5 GREENFIELD ROAD,GREENFIELD PARK NSW,NSW,2176,Metro,Capital,-33.87166,150.890308
234667,GREENWELL POINT LPO,LPO,OPEN,,85 GREENWELL POINT ROAD,GREENWELL POINT NSW,NSW,2540,Rural,Small Rural,-34.907868,150.731962
234675,GREENWICH LPO,LPO,OPEN,,91A GREENWICH ROAD,GREENWICH NSW,NSW,2065,Metro,Capital,-33.83162,151.18625
234691,GRESFORD LPO,LPO,OPEN,,162 DURHAM ROAD,GRESFORD NSW,NSW,2311,Rural,Other Rural,-32.42711,151.53762
234704,GRETA LPO,LPO,OPEN,,92 HIGH STREET,GRETA NSW,NSW,2334,Metro,Other Metro,-32.67782,151.38903
234720,GRIFFITH POST SHOP,RP,OPEN,,245 BANNA AVENUE,GRIFFITH  NSW,NSW,2680,Rural,Small Rural,-34.287817,146.046933
234755,GRONG GRONG LPO,LPO,OPEN,,LOT 9 JUNEE STREET,GRONG GRONG NSW,NSW,2652,Rural,Other Rural,-34.73896,146.78506
234763,GROSE VALE LPO,LPO,OPEN,,SHOP 3 659 GROSE VALE ROAD,GROSE VALE NSW,NSW,2753,Metro,Capital,-33.582253,150.660758
234819,GUILDFORD WEST LPO,LPO,OPEN,,225A FOWLER ROAD,GUILDFORD WEST NSW,NSW,2161,Metro,Capital,-33.85082,150.97225
234827,GULARGAMBONE LPO,LPO,OPEN,,39 BOURBAH STREET,GULARGAMBONE NSW,NSW,2828,Rural,Other Rural,-31.32964,148.4715
234851,GUNDAROO LPO,LPO,OPEN,,54 CORK STREET,GUNDAROO NSW,NSW,2620,Rural,Other Rural,-35.025277,149.265337
234907,GRIFFITH EAST LPO,LPO,OPEN,,3 20 PROBERT AVENUE,GRIFFITH NSW,NSW,2680,Rural,Small Rural,-34.283636,146.059758
235010,GUNNEDAH POST SHOP,RP,OPEN,,300 CONADILLY STREET,GUNNEDAH NSW,NSW,2380,Rural,Other Rural,-30.97863,150.25573
235045,GURLEY LPO,LPO,OPEN,,40 NEWELL HIGHWAY,GURLEY NSW,NSW,2398,Rural,Small Rural,-29.73561,149.79987
235088,GWANDALAN LPO,LPO,OPEN,,SHOP 2 61 GAMBAN ROAD,GWANDALAN NSW,NSW,2259,Metro,Capital,-33.14191,151.589547
235096,GWYNNEVILLE LPO,LPO,OPEN,,SHOP 3 186 GIPPS ROAD,GWYNNEVILLE NSW,NSW,2500,Metro,Other Metro,-34.41595,150.88388
235117,COOLONGOLOOK CPA,CPA,OPEN,,18-20 BENGAL STREET,COOLONGOLOOK NSW,NSW,2423,Rural,Small Rural,-32.219072,152.322192
235141,HALL LPO,LPO,OPEN,,4 VICTORIA STREET,HALL ACT,ACT,2618,Metro,Capital,-35.17068,149.070453
235168,HAMILTON POST SHOP,RP,OPEN,,83 BEAUMONT STREET,HAMILTON NSW,NSW,2303,Metro,Other Metro,-32.92181,151.74743
235184,HAMMONDVILLE LPO,LPO,OPEN,,48 WALDER ROAD,HAMMONDVILLE NSW,NSW,2170,Metro,Capital,-33.94834,150.95441
235221,HANWOOD LPO,LPO,OPEN,,14 HANWOOD ROAD,HANWOOD NSW,NSW,2680,Rural,Small Rural,-34.32957,146.04104
235256,HARBORD WEST LPO,LPO,OPEN,,SHOP 5 119 HARBORD ROAD,FRESHWATER NSW,NSW,2096,Metro,Capital,-33.772166,151.279437
